population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,668,Otros trastornos de piel y subcutáneos,2,Porcentaje,2023,0.00018864844837770608,0.0002944967907786959,0.00011569814272328289
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,686,Síndrome de muerte súbita del lactante,2,Porcentaje,2023,0.0004261736921347953,0.0006680268486912919,0.00026677653764403534
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,689,Accidentes de tránsito,2,Porcentaje,2023,0.022368641390177593,0.02637731436608149,0.01748361575441031
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,980,Infecciones bacterianas de la piel,2,Porcentaje,2023,0.0016933746921300214,0.0021440738298607507,0.0013716747516449705
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,992,Enfermedades del aparato digestivo superior,2,Porcentaje,2023,0.004418537908946554,0.005452940448196173,0.003672380925168344
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,1004,Pulmonary Arterial Hypertension,2,Porcentaje,2023,0.00037867174832418796,0.0004940560760524574,0.0002920468179587338
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,1008,Eye cancer,2,Porcentaje,2023,0.0001679076370952404,0.0002376060216188415,0.00012129291750470116
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,1011,Soft tissue and other extraosseous sarcomas,2,Porcentaje,2023,0.0010142093688031417,0.0012563243839538287,0.0008160264178289529
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,1012,Malignant neoplasm of bone and articular cartilage,2,Porcentaje,2023,0.0012759530394061919,0.0015958815980453432,0.0010097592291339658
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,1013,Neuroblastoma and other peripheral nervous cell tumors,2,Porcentaje,2023,0.00010005247598594406,0.00012637098573395694,8.432309555946221e-05
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,447,Cáncer nasofaríngeo,2,Porcentaje,2023,0.001254427673187152,0.0014578971212119898,0.001055572951118825
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,450,Otros cánceres faríngeos,2,Porcentaje,2023,0.001896866365935545,0.002354820373064837,0.0015499378459821636
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,453,Cáncer de vesícula y tracto biliar,2,Porcentaje,2023,0.003063064687862915,0.0036099654112380737,0.002680411918814648
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,456,Cáncer  pancreático,2,Porcentaje,2023,0.0091982640829918,0.009783637859834033,0.00841395849744806
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,459,Melanoma maligno,2,Porcentaje,2023,0.0011085169590579432,0.0012644625455626982,0.00100047626467136
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,462,"Cáncer de  piel, no melanómico",2,Porcentaje,2023,0.0010630342162814073,0.0011886619023562443,0.0009070786198550854
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,465,Cáncer de ovario,2,Porcentaje,2023,0.003679703974530904,0.004260959106399178,0.0032164091272238985
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,468,Cáncer de testículo,2,Porcentaje,2023,0.00019836968748120412,0.00024279052058402104,0.00015937138548820272
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,471,Cáncer de riñón,2,Porcentaje,2023,0.0027525071197463166,0.002994328184662613,0.002469822899532234
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,474,Cáncer de vejiga,2,Porcentaje,2023,0.0038917066654523907,0.004265661833741674,0.0034929388445611733
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,477,Cáncer cerebral y del sistema nervioso,2,Porcentaje,2023,0.004394521634283826,0.005211632443424235,0.0038760950948741697
